State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Maharashtra,Maharashtra_District_5,2001,Rabi,Sunflower,3573.51,3061.41
Maharashtra,Maharashtra_District_1,2009,Kharif,Sunflower,4655.27,4372.93
Punjab,Punjab_District_3,2001,Rabi,Wheat,1233.05,3597.98
Haryana,Haryana_District_3,2006,Rabi,Mustard,2773.31,2736.86
Punjab,Punjab_District_3,2021,Rabi,Maize,519.34,1262.05
Haryana,Haryana_District_5,2013,Rabi,Lentil,2514.19,2639.42
Punjab,Punjab_District_1,2018,Rabi,Chickpea,1793.26,1498.97
Uttar Pradesh,Uttar Pradesh_District_4,2003,Kharif,Soyabean,1450.24,718.24
Rajasthan,Rajasthan_District_2,2001,Rabi,Potato,4447.44,65439.0
Haryana,Haryana_District_3,2015,Kharif,Rice,4686.37,12911.67
Andhra Pradesh,Andhra Pradesh_District_3,2006,Rabi,Groundnut,2132.6,3415.33
Chhattisgarh,Chhattisgarh_District_5,2020,Rabi,Jowar,2340.03,2108.55
Haryana,Haryana_District_2,2017,Kharif,Rice,3223.89,8953.25
Tamil Nadu,Tamil Nadu_District_5,2007,Rabi,Mustard,4857.7,5014.01
Uttar Pradesh,Uttar Pradesh_District_5,2018,Kharif,Soyabean,3083.69,3806.39
Chhattisgarh,Chhattisgarh_District_5,2003,Kharif,Groundnut,3942.76,4625.68
Bihar,Bihar_District_4,2006,Kharif,Sunflower,2596.58,1741.61
Punjab,Punjab_District_4,2013,Kharif,Turmeric,1673.23,10156.01
Tamil Nadu,Tamil Nadu_District_1,2011,Whole Year,Sugarcane,1988.17,139854.78
Gujarat,Gujarat_District_2,2018,Rabi,Mustard,3912.28,4517.88
Bihar,Bihar_District_5,2001,Kharif,Sunflower,4068.85,3596.96
Odisha,Odisha_District_2,2016,Rabi,Chickpea,1228.99,1437.3
Haryana,Haryana_District_2,2002,Rabi,Chickpea,978.21,1021.36
Uttar Pradesh,Uttar Pradesh_District_1,2021,Rabi,Chickpea,898.91,805.24
Odisha,Odisha_District_3,2001,Rabi,Wheat,4319.03,12343.48
Chhattisgarh,Chhattisgarh_District_1,2011,Kharif,Jowar,4680.7,4909.39
Telangana,Telangana_District_5,2002,Rabi,Sunflower,2079.56,1765.39
Karnataka,Karnataka_District_4,2013,Whole Year,Sugarcane,2742.55,183139.9
Karnataka,Karnataka_District_3,2014,Kharif,Soyabean,2831.59,3624.55
Haryana,Haryana_District_5,2020,Rabi,Potato,3300.89,59902.81
Punjab,Punjab_District_2,2010,Rabi,Potato,1652.34,29202.08
West Bengal,West Bengal_District_4,2010,Kharif,Bajra,1210.64,1272.32
Telangana,Telangana_District_4,2002,Kharif,Turmeric,2555.61,19537.64
Andhra Pradesh,Andhra Pradesh_District_2,2009,Whole Year,Sugarcane,2961.44,169128.38
Bihar,Bihar_District_3,2013,Rabi,Lentil,1059.19,1107.5
Bihar,Bihar_District_4,2020,Whole Year,Sugarcane,3347.08,199130.59
Punjab,Punjab_District_2,2001,Rabi,Maize,3082.02,6152.97
Madhya Pradesh,Madhya Pradesh_District_1,2001,Kharif,Soyabean,1002.23,1135.01
Gujarat,Gujarat_District_3,2013,Kharif,Cotton,4464.59,2318.91
Madhya Pradesh,Madhya Pradesh_District_1,2012,Kharif,Cotton,1388.53,624.48
Haryana,Haryana_District_3,2021,Kharif,Cotton,2860.3,1348.17
Madhya Pradesh,Madhya Pradesh_District_3,2014,Rabi,Lentil,1466.78,1160.44
Rajasthan,Rajasthan_District_1,2015,Kharif,Rice,1822.15,4953.38
Rajasthan,Rajasthan_District_4,2020,Kharif,Turmeric,1531.81,9713.05
Uttar Pradesh,Uttar Pradesh_District_3,2012,Rabi,Jowar,2078.84,2358.3
Gujarat,Gujarat_District_5,2003,Kharif,Groundnut,2907.16,3375.32
Haryana,Haryana_District_3,2012,Kharif,Maize,667.67,1545.1
Haryana,Haryana_District_2,2005,Rabi,Lentil,4066.61,3866.39
Gujarat,Gujarat_District_4,2015,Rabi,Wheat,453.9,1240.48
Uttar Pradesh,Uttar Pradesh_District_4,2006,Kharif,Turmeric,2910.7,15961.89
Chhattisgarh,Chhattisgarh_District_5,2004,Kharif,Soyabean,135.63,118.17
Gujarat,Gujarat_District_1,2003,Kharif,Groundnut,3636.98,3255.68
Haryana,Haryana_District_3,2004,Rabi,Lentil,1091.58,990.34
Bihar,Bihar_District_1,2021,Rabi,Potato,4343.68,108776.71
Andhra Pradesh,Andhra Pradesh_District_5,2006,Rabi,Potato,2711.25,56784.87
Odisha,Odisha_District_1,2007,Rabi,Chickpea,750.68,650.27
Odisha,Odisha_District_3,2003,Rabi,Mustard,3148.29,5016.53
Odisha,Odisha_District_4,2016,Kharif,Turmeric,820.83,5194.08
West Bengal,West Bengal_District_5,2008,Rabi,Chickpea,1654.45,1040.3
Andhra Pradesh,Andhra Pradesh_District_1,2021,Rabi,Chickpea,3291.46,3209.12
Chhattisgarh,Chhattisgarh_District_4,2010,Rabi,Potato,4010.38,95119.98
Karnataka,Karnataka_District_5,2007,Kharif,Turmeric,811.86,4200.5
Andhra Pradesh,Andhra Pradesh_District_2,2011,Kharif,Maize,2021.86,4996.14
West Bengal,West Bengal_District_2,2013,Kharif,Maize,4861.66,10982.31
Rajasthan,Rajasthan_District_4,2019,Rabi,Jowar,2081.62,1686.53
West Bengal,West Bengal_District_5,2010,Rabi,Wheat,652.91,1928.24
Chhattisgarh,Chhattisgarh_District_4,2019,Kharif,Groundnut,2808.32,3800.06
Telangana,Telangana_District_4,2001,Kharif,Groundnut,4347.1,5114.45
Andhra Pradesh,Andhra Pradesh_District_1,2002,Rabi,Lentil,1049.9,960.66
Uttar Pradesh,Uttar Pradesh_District_5,2021,Kharif,Cotton,4592.15,1569.71
West Bengal,West Bengal_District_3,2020,Kharif,Groundnut,4008.54,4185.19
Odisha,Odisha_District_4,2011,Kharif,Soyabean,3969.28,3840.97
Madhya Pradesh,Madhya Pradesh_District_3,2001,Rabi,Maize,506.34,664.8
Karnataka,Karnataka_District_5,2021,Kharif,Rice,2038.01,5104.76
Bihar,Bihar_District_2,2012,Kharif,Bajra,2922.75,2442.38
Odisha,Odisha_District_2,2009,Whole Year,Sugarcane,4318.28,288416.77
West Bengal,West Bengal_District_1,2009,Kharif,Soyabean,3262.5,2820.62
Karnataka,Karnataka_District_5,2012,Kharif,Maize,4749.22,11431.03
Odisha,Odisha_District_5,2019,Rabi,Potato,2932.26,60071.85
Odisha,Odisha_District_3,2019,Kharif,Rice,183.8,458.85
Maharashtra,Maharashtra_District_3,2020,Kharif,Turmeric,767.61,5037.71
Maharashtra,Maharashtra_District_2,2007,Rabi,Lentil,1820.08,1870.18
Karnataka,Karnataka_District_3,2014,Kharif,Soyabean,1629.07,1521.76
Madhya Pradesh,Madhya Pradesh_District_2,2018,Rabi,Lentil,3035.64,3621.04
Tamil Nadu,Tamil Nadu_District_5,2021,Kharif,Rice,4150.6,7591.38
Andhra Pradesh,Andhra Pradesh_District_5,2005,Whole Year,Sugarcane,106.79,7346.03
West Bengal,West Bengal_District_4,2019,Rabi,Potato,4156.03,90421.55
Bihar,Bihar_District_3,2005,Rabi,Wheat,1216.93,4358.25
Gujarat,Gujarat_District_5,2017,Kharif,Rice,2245.6,5479.78
Telangana,Telangana_District_2,2015,Kharif,Maize,3485.85,6481.0
West Bengal,West Bengal_District_3,2017,Rabi,Mustard,4614.58,4330.0
Maharashtra,Maharashtra_District_3,2007,Kharif,Soyabean,338.44,308.41
Uttar Pradesh,Uttar Pradesh_District_3,2007,Kharif,Sunflower,2316.45,1623.09
Punjab,Punjab_District_4,2009,Kharif,Rice,126.4,250.28
Punjab,Punjab_District_5,2008,Kharif,Sunflower,1240.4,1065.13
Odisha,Odisha_District_3,2004,Kharif,Bajra,484.01,491.06
Madhya Pradesh,Madhya Pradesh_District_4,2011,Kharif,Turmeric,4608.03,31649.11
Punjab,Punjab_District_2,2009,Kharif,Soyabean,1326.86,1122.8
West Bengal,West Bengal_District_5,2021,Rabi,Groundnut,2002.42,1781.58
Punjab,Punjab_District_4,2011,Rabi,Mustard,2064.91,2481.07
Madhya Pradesh,Madhya Pradesh_District_4,2014,Kharif,Cotton,4091.13,1693.23
Gujarat,Gujarat_District_4,2010,Kharif,Soyabean,1547.59,1871.1
Maharashtra,Maharashtra_District_3,2008,Rabi,Wheat,3617.04,9392.1
Punjab,Punjab_District_3,2007,Rabi,Chickpea,280.24,233.36
Rajasthan,Rajasthan_District_1,2012,Rabi,Mustard,2940.52,3048.97
Maharashtra,Maharashtra_District_2,2014,Kharif,Turmeric,4245.96,23548.35
Rajasthan,Rajasthan_District_1,2004,Rabi,Groundnut,1177.3,1461.52
Rajasthan,Rajasthan_District_4,2015,Rabi,Potato,3245.03,69105.88
Karnataka,Karnataka_District_4,2006,Rabi,Wheat,1122.91,3076.44
Uttar Pradesh,Uttar Pradesh_District_1,2017,Kharif,Rice,2494.85,5737.45
Punjab,Punjab_District_3,2010,Rabi,Sunflower,494.93,286.55
Odisha,Odisha_District_2,2021,Rabi,Wheat,1206.34,4954.0
Andhra Pradesh,Andhra Pradesh_District_1,2011,Rabi,Mustard,200.29,276.91
Bihar,Bihar_District_1,2007,Kharif,Rice,693.17,1470.88
Andhra Pradesh,Andhra Pradesh_District_1,2005,Kharif,Soyabean,464.62,464.32
West Bengal,West Bengal_District_5,2012,Rabi,Groundnut,4883.83,7695.71
Karnataka,Karnataka_District_5,2010,Kharif,Turmeric,3240.43,16750.01
Punjab,Punjab_District_3,2014,Whole Year,Sugarcane,4137.3,237683.1
Haryana,Haryana_District_2,2001,Rabi,Groundnut,1305.51,2175.19
Telangana,Telangana_District_2,2002,Kharif,Bajra,2702.14,2461.37
Odisha,Odisha_District_5,2016,Kharif,Soyabean,264.96,206.71
Maharashtra,Maharashtra_District_4,2010,Rabi,Sunflower,4793.57,3801.89
Andhra Pradesh,Andhra Pradesh_District_4,2014,Rabi,Jowar,4365.5,3762.51
Karnataka,Karnataka_District_5,2002,Kharif,Jowar,4116.33,3249.72
Tamil Nadu,Tamil Nadu_District_2,2008,Rabi,Potato,2155.14,39253.02
Uttar Pradesh,Uttar Pradesh_District_4,2013,Rabi,Lentil,1793.52,1850.78
Madhya Pradesh,Madhya Pradesh_District_5,2019,Kharif,Cotton,1455.83,924.34
Maharashtra,Maharashtra_District_3,2006,Rabi,Wheat,1765.62,6254.01
Uttar Pradesh,Uttar Pradesh_District_3,2021,Rabi,Chickpea,3898.75,3442.27
Punjab,Punjab_District_1,2005,Rabi,Potato,2334.66,32432.05
Rajasthan,Rajasthan_District_4,2005,Kharif,Maize,3990.6,9530.83
West Bengal,West Bengal_District_2,2017,Whole Year,Sugarcane,4059.77,329532.36
Telangana,Telangana_District_4,2015,Kharif,Turmeric,759.3,3655.81
Maharashtra,Maharashtra_District_4,2012,Kharif,Sunflower,365.2,234.44
Tamil Nadu,Tamil Nadu_District_5,2004,Rabi,Jowar,1392.9,1181.44
Rajasthan,Rajasthan_District_5,2005,Rabi,Jowar,2827.22,2560.42
Madhya Pradesh,Madhya Pradesh_District_2,2015,Kharif,Cotton,2816.93,1629.1
Bihar,Bihar_District_2,2011,Rabi,Chickpea,508.75,419.5
Uttar Pradesh,Uttar Pradesh_District_1,2017,Rabi,Wheat,4351.45,11517.0
Bihar,Bihar_District_2,2013,Kharif,Cotton,1025.44,540.88
Uttar Pradesh,Uttar Pradesh_District_2,2021,Rabi,Potato,2960.76,61277.98
Andhra Pradesh,Andhra Pradesh_District_2,2016,Rabi,Chickpea,4415.59,4484.46
Maharashtra,Maharashtra_District_3,2014,Kharif,Soyabean,4768.75,5071.48
Madhya Pradesh,Madhya Pradesh_District_3,2020,Kharif,Bajra,1778.04,1620.51
Bihar,Bihar_District_4,2010,Whole Year,Sugarcane,226.32,15659.33
Karnataka,Karnataka_District_3,2013,Rabi,Maize,4455.48,7203.22
Haryana,Haryana_District_1,2017,Rabi,Wheat,339.7,857.22
Maharashtra,Maharashtra_District_3,2002,Rabi,Potato,3542.72,48492.38
Haryana,Haryana_District_4,2007,Kharif,Cotton,741.07,382.51
Madhya Pradesh,Madhya Pradesh_District_1,2013,Rabi,Wheat,3416.51,11884.17
Karnataka,Karnataka_District_4,2014,Kharif,Rice,282.29,725.45
Andhra Pradesh,Andhra Pradesh_District_3,2009,Rabi,Chickpea,2026.6,2171.86
Telangana,Telangana_District_3,2005,Kharif,Rice,4293.75,9674.5
Rajasthan,Rajasthan_District_3,2017,Kharif,Cotton,2611.6,1082.56
Andhra Pradesh,Andhra Pradesh_District_2,2018,Rabi,Chickpea,4992.97,4524.72
Haryana,Haryana_District_5,2013,Rabi,Sunflower,2434.68,1759.42
Punjab,Punjab_District_3,2002,Kharif,Sunflower,4038.05,2984.39
Telangana,Telangana_District_4,2010,Whole Year,Sugarcane,60.14,4276.26
Maharashtra,Maharashtra_District_3,2021,Rabi,Groundnut,1769.32,2378.59
Chhattisgarh,Chhattisgarh_District_4,2008,Rabi,Wheat,2420.19,6108.68
Bihar,Bihar_District_4,2013,Kharif,Maize,1705.34,3201.28
Punjab,Punjab_District_4,2010,Rabi,Jowar,808.02,665.25
Haryana,Haryana_District_4,2010,Rabi,Maize,4810.49,7058.27
Gujarat,Gujarat_District_1,2021,Whole Year,Sugarcane,2221.74,145129.36
Uttar Pradesh,Uttar Pradesh_District_1,2011,Kharif,Maize,383.06,707.74
Rajasthan,Rajasthan_District_2,2015,Rabi,Maize,3281.77,7327.58
Chhattisgarh,Chhattisgarh_District_3,2006,Kharif,Sunflower,2212.03,1957.95
Tamil Nadu,Tamil Nadu_District_4,2002,Kharif,Groundnut,4701.82,5640.96
Gujarat,Gujarat_District_5,2009,Whole Year,Sugarcane,881.47,67878.57
Uttar Pradesh,Uttar Pradesh_District_5,2003,Kharif,Jowar,732.9,709.86
Punjab,Punjab_District_1,2017,Rabi,Wheat,2107.24,7210.91
West Bengal,West Bengal_District_3,2015,Kharif,Cotton,75.46,28.26
Tamil Nadu,Tamil Nadu_District_2,2015,Whole Year,Sugarcane,2867.77,179960.14
Haryana,Haryana_District_1,2014,Rabi,Sunflower,4158.72,3337.8
Bihar,Bihar_District_3,2012,Kharif,Soyabean,605.53,589.02
Chhattisgarh,Chhattisgarh_District_2,2009,Rabi,Chickpea,2532.52,2963.56
Haryana,Haryana_District_1,2011,Kharif,Cotton,2420.95,1283.27
Haryana,Haryana_District_2,2021,Kharif,Bajra,2746.96,2601.56
Bihar,Bihar_District_3,2008,Kharif,Turmeric,1980.53,12228.1
Andhra Pradesh,Andhra Pradesh_District_2,2016,Kharif,Soyabean,2565.95,2743.29
Andhra Pradesh,Andhra Pradesh_District_4,2012,Kharif,Maize,394.24,858.25
Tamil Nadu,Tamil Nadu_District_1,2015,Rabi,Chickpea,3017.18,3249.19
Maharashtra,Maharashtra_District_2,2007,Rabi,Lentil,300.18,266.44
Karnataka,Karnataka_District_5,2018,Rabi,Potato,1297.06,25168.44
Chhattisgarh,Chhattisgarh_District_5,2020,Rabi,Chickpea,305.15,282.86
West Bengal,West Bengal_District_4,2013,Whole Year,Sugarcane,609.54,45184.57
Madhya Pradesh,Madhya Pradesh_District_4,2019,Rabi,Wheat,3375.27,8583.55
Uttar Pradesh,Uttar Pradesh_District_4,2019,Kharif,Bajra,4031.81,3827.53
Andhra Pradesh,Andhra Pradesh_District_5,2019,Kharif,Cotton,1016.77,502.45
West Bengal,West Bengal_District_2,2019,Rabi,Lentil,4285.82,3887.39
Rajasthan,Rajasthan_District_1,2013,Rabi,Wheat,1862.86,5706.64
Maharashtra,Maharashtra_District_4,2010,Kharif,Soyabean,2967.95,2797.79
Madhya Pradesh,Madhya Pradesh_District_4,2018,Rabi,Jowar,1293.16,1043.58
West Bengal,West Bengal_District_1,2001,Kharif,Soyabean,371.05,487.3
Tamil Nadu,Tamil Nadu_District_5,2010,Rabi,Lentil,3855.1,3753.85
Haryana,Haryana_District_5,2009,Kharif,Turmeric,2038.65,13154.34
West Bengal,West Bengal_District_5,2012,Kharif,Groundnut,191.19,222.31
Punjab,Punjab_District_2,2017,Rabi,Lentil,4053.02,4141.06
Chhattisgarh,Chhattisgarh_District_5,2005,Kharif,Jowar,4735.93,
Punjab,Punjab_District_3,2016,Rabi,Potato,462.44,8564.23
Maharashtra,Maharashtra_District_1,2003,Rabi,Mustard,4029.27,5774.35
Tamil Nadu,Tamil Nadu_District_4,2020,Rabi,Potato,531.93,9539.1
Gujarat,Gujarat_District_3,2014,Kharif,Turmeric,680.08,4373.79
Telangana,Telangana_District_1,2019,Rabi,Wheat,411.04,1313.39
Chhattisgarh,Chhattisgarh_District_1,2015,Rabi,Chickpea,3659.88,3946.94
West Bengal,West Bengal_District_2,2021,Whole Year,Sugarcane,4334.34,316702.84
Madhya Pradesh,Madhya Pradesh_District_3,2005,Kharif,Groundnut,2901.94,3590.09
Bihar,Bihar_District_2,2017,Rabi,Maize,2672.48,4794.37
Odisha,Odisha_District_1,2004,Rabi,Jowar,59.23,50.52
Bihar,Bihar_District_2,2012,Kharif,Soyabean,3990.32,4378.7
Punjab,Punjab_District_3,2014,Rabi,Chickpea,3919.39,3563.09
Punjab,Punjab_District_1,2010,Kharif,Cotton,1396.13,627.23
West Bengal,West Bengal_District_4,2018,Kharif,Rice,1887.14,5089.56
Karnataka,Karnataka_District_2,2011,Kharif,Bajra,1921.03,1881.9
Rajasthan,Rajasthan_District_4,2004,Whole Year,Sugarcane,3193.85,210820.74
West Bengal,West Bengal_District_2,2017,Rabi,Chickpea,4094.93,3329.34
Telangana,Telangana_District_2,2002,Kharif,Rice,938.18,2046.02
Punjab,Punjab_District_3,2003,Kharif,Cotton,902.4,400.35
Gujarat,Gujarat_District_2,2015,Kharif,Sunflower,4478.98,2641.02
Madhya Pradesh,Madhya Pradesh_District_5,2015,Rabi,Potato,552.2,11274.06
Karnataka,Karnataka_District_4,2005,Kharif,Maize,219.52,511.06
Uttar Pradesh,Uttar Pradesh_District_4,2007,Rabi,Potato,1472.78,30734.97
Andhra Pradesh,Andhra Pradesh_District_4,2021,Rabi,Sunflower,1862.42,1747.12
Odisha,Odisha_District_4,2013,Rabi,Mustard,3428.09,4143.63
Odisha,Odisha_District_1,2013,Rabi,Lentil,913.51,822.56
Tamil Nadu,Tamil Nadu_District_1,2021,Rabi,Chickpea,1669.13,1639.68
Maharashtra,Maharashtra_District_3,2016,Kharif,Cotton,1220.93,577.87
Tamil Nadu,Tamil Nadu_District_5,2011,Rabi,Mustard,971.7,1414.02
Andhra Pradesh,Andhra Pradesh_District_2,2008,Kharif,Bajra,2666.62,2686.78
Chhattisgarh,Chhattisgarh_District_2,2006,Rabi,Wheat,1790.91,4975.54
Gujarat,Gujarat_District_2,2020,Kharif,Soyabean,3898.77,5950.04
West Bengal,West Bengal_District_1,2007,Kharif,Soyabean,3910.74,3268.64
Maharashtra,Maharashtra_District_3,2014,Rabi,Chickpea,3294.59,4071.01
Karnataka,Karnataka_District_5,2007,Rabi,Mustard,1927.0,2336.65
Bihar,Bihar_District_5,2019,Rabi,Maize,356.27,711.97
Haryana,Haryana_District_1,2013,Kharif,Turmeric,4066.39,25522.95
Punjab,Punjab_District_3,2001,Whole Year,Sugarcane,156.17,13555.45
Rajasthan,Rajasthan_District_3,2008,Kharif,Turmeric,2525.82,13908.43
Maharashtra,Maharashtra_District_5,2012,Rabi,Maize,1859.21,3897.01
Andhra Pradesh,Andhra Pradesh_District_4,2018,Kharif,Maize,295.6,710.15
Tamil Nadu,Tamil Nadu_District_3,2009,Rabi,Groundnut,2440.75,2652.14
West Bengal,West Bengal_District_2,2018,Rabi,Chickpea,849.21,779.44
Karnataka,Karnataka_District_2,2005,Rabi,Jowar,2429.6,2523.68
Madhya Pradesh,Madhya Pradesh_District_4,2012,Kharif,Bajra,4178.71,3515.72
Andhra Pradesh,Andhra Pradesh_District_2,2019,Kharif,Sunflower,406.98,
Andhra Pradesh,Andhra Pradesh_District_4,2021,Rabi,Chickpea,2203.37,3063.58
Gujarat,Gujarat_District_1,2021,Rabi,Sunflower,4957.89,3637.95
Odisha,Odisha_District_3,2014,Rabi,Jowar,2964.43,2872.96
Chhattisgarh,Chhattisgarh_District_5,2010,Rabi,Wheat,2240.76,5986.55
Haryana,Haryana_District_5,2002,Rabi,Lentil,4291.96,3880.48
Karnataka,Karnataka_District_4,2009,Whole Year,Sugarcane,3434.7,191140.6
Chhattisgarh,Chhattisgarh_District_1,2021,Kharif,Cotton,828.25,424.35
Punjab,Punjab_District_2,2004,Whole Year,Sugarcane,3340.35,269799.63
Chhattisgarh,Chhattisgarh_District_2,2005,Whole Year,Sugarcane,3381.16,277477.85
Haryana,Haryana_District_4,2019,Kharif,Turmeric,1166.27,6763.43
Maharashtra,Maharashtra_District_2,2013,Kharif,Cotton,3682.94,1794.67
Telangana,Telangana_District_1,2016,Kharif,Soyabean,2196.93,2123.86
Punjab,Punjab_District_5,2010,Kharif,Bajra,1208.61,1031.12
Bihar,Bihar_District_1,2006,Rabi,Potato,2602.74,54049.11
Andhra Pradesh,Andhra Pradesh_District_4,2021,Whole Year,Sugarcane,1786.05,103909.08
Punjab,Punjab_District_1,2017,Kharif,Bajra,4337.34,4266.54
Tamil Nadu,Tamil Nadu_District_2,2005,Kharif,Turmeric,177.82,1005.89
Rajasthan,Rajasthan_District_3,2013,Kharif,Cotton,3988.14,1726.9
Rajasthan,Rajasthan_District_5,2021,Rabi,Lentil,3632.16,2714.58
Telangana,Telangana_District_1,2001,Kharif,Maize,1409.29,2620.58
Gujarat,Gujarat_District_1,2003,Kharif,Soyabean,4237.17,5067.87
Rajasthan,Rajasthan_District_3,2008,Rabi,Potato,1322.43,26861.56
Bihar,Bihar_District_5,2001,Rabi,Mustard,1435.48,1653.07
Odisha,Odisha_District_5,2020,Kharif,Sunflower,3009.07,2924.97
Uttar Pradesh,Uttar Pradesh_District_2,2011,Rabi,Potato,284.54,7077.29
Haryana,Haryana_District_3,2012,Kharif,Bajra,2601.35,2233.62
Odisha,Odisha_District_3,2012,Rabi,Jowar,3283.37,3449.97
West Bengal,West Bengal_District_1,2020,Kharif,Soyabean,1706.58,
Gujarat,Gujarat_District_3,2004,Kharif,Bajra,4553.2,3831.27
Uttar Pradesh,Uttar Pradesh_District_5,2006,Rabi,Mustard,4282.84,5452.59
Andhra Pradesh,Andhra Pradesh_District_5,2003,Rabi,Groundnut,1750.6,1541.12
Bihar,Bihar_District_5,2016,Rabi,Lentil,4718.14,4658.07
Andhra Pradesh,Andhra Pradesh_District_4,2014,Rabi,Groundnut,4981.26,6846.35
Andhra Pradesh,Andhra Pradesh_District_4,2016,Kharif,Cotton,4910.65,2175.79
Rajasthan,Rajasthan_District_3,2021,Rabi,Maize,1312.61,2569.88
Maharashtra,Maharashtra_District_5,2021,Kharif,Bajra,3509.55,3680.72
Punjab,Punjab_District_1,2021,Rabi,Lentil,855.41,729.32
Bihar,Bihar_District_4,2012,Kharif,Cotton,4608.25,1942.03
Haryana,Haryana_District_4,2017,Rabi,Chickpea,4954.92,4637.5
West Bengal,West Bengal_District_3,2017,Rabi,Chickpea,3280.78,2724.71
Telangana,Telangana_District_4,2006,Kharif,Soyabean,1179.31,1655.33
Odisha,Odisha_District_4,2005,Rabi,Lentil,1110.43,1025.88
Uttar Pradesh,Uttar Pradesh_District_5,2005,Rabi,Potato,142.48,2109.48
Gujarat,Gujarat_District_3,2001,Kharif,Groundnut,887.22,1098.25
Tamil Nadu,Tamil Nadu_District_2,2018,Kharif,Maize,2425.33,5040.54
Andhra Pradesh,Andhra Pradesh_District_2,2007,Rabi,Chickpea,727.93,630.55
Telangana,Telangana_District_4,2021,Rabi,Maize,1441.87,2899.03
Karnataka,Karnataka_District_4,2009,Kharif,Maize,4334.25,9860.97
Maharashtra,Maharashtra_District_4,2017,Rabi,Groundnut,1876.43,2474.44
Tamil Nadu,Tamil Nadu_District_1,2003,Rabi,Wheat,4172.61,14514.29
Tamil Nadu,Tamil Nadu_District_3,2020,Kharif,Bajra,4299.54,4853.32
Maharashtra,Maharashtra_District_2,2010,Rabi,Groundnut,3772.04,3903.42
Odisha,Odisha_District_1,2004,Rabi,Mustard,3248.49,3300.15
Punjab,Punjab_District_1,2016,Kharif,Sunflower,332.6,219.4
Haryana,Haryana_District_3,2009,Kharif,Maize,4867.7,13551.81
West Bengal,West Bengal_District_1,2005,Kharif,Bajra,490.48,496.53
Rajasthan,Rajasthan_District_3,2015,Kharif,Cotton,2641.37,1166.83
Karnataka,Karnataka_District_2,2019,Rabi,Mustard,498.77,640.98
Punjab,Punjab_District_3,2001,Kharif,Turmeric,103.16,592.5
Madhya Pradesh,Madhya Pradesh_District_4,2017,Kharif,Rice,4350.68,11273.82
Karnataka,Karnataka_District_1,2017,Kharif,Sunflower,1787.58,1538.72
Odisha,Odisha_District_4,2013,Kharif,Soyabean,748.31,727.91
Madhya Pradesh,Madhya Pradesh_District_3,2017,Whole Year,Sugarcane,1779.07,143396.22
Rajasthan,Rajasthan_District_4,2014,Kharif,Turmeric,397.27,2044.15
Punjab,Punjab_District_2,2020,Rabi,Chickpea,1683.51,1430.12
Madhya Pradesh,Madhya Pradesh_District_5,2016,Kharif,Rice,1540.68,3620.38
Telangana,Telangana_District_3,2019,Rabi,Potato,461.59,10594.25
Telangana,Telangana_District_5,2016,Kharif,Turmeric,502.72,3385.79
Karnataka,Karnataka_District_5,2005,Rabi,Maize,368.83,622.76
Gujarat,Gujarat_District_5,2005,Kharif,Sunflower,2236.58,1203.24
Madhya Pradesh,Madhya Pradesh_District_1,2016,Rabi,Maize,969.88,2508.02
Madhya Pradesh,Madhya Pradesh_District_5,2010,Rabi,Potato,4590.89,97254.26
Uttar Pradesh,Uttar Pradesh_District_2,2009,Kharif,Cotton,856.19,353.2
Uttar Pradesh,Uttar Pradesh_District_3,2007,Kharif,Soyabean,3871.99,2874.9
Karnataka,Karnataka_District_5,2013,Kharif,Turmeric,1256.75,8159.45
Haryana,Haryana_District_1,2001,Rabi,Chickpea,616.43,590.48
Odisha,Odisha_District_2,2010,Kharif,Soyabean,4158.13,5170.26
Uttar Pradesh,Uttar Pradesh_District_1,2006,Rabi,Chickpea,4057.91,4308.91
Madhya Pradesh,Madhya Pradesh_District_3,2011,Kharif,Turmeric,2966.08,17808.48
Karnataka,Karnataka_District_1,2010,Kharif,Cotton,2607.3,1403.06
Chhattisgarh,Chhattisgarh_District_5,2003,Kharif,Bajra,789.97,770.37
Chhattisgarh,Chhattisgarh_District_1,2007,Whole Year,Sugarcane,252.07,14765.45
Haryana,Haryana_District_5,2014,Rabi,Potato,752.24,13208.18
Odisha,Odisha_District_3,2014,Rabi,Jowar,569.13,644.94
Punjab,Punjab_District_1,2019,Rabi,Mustard,2118.4,2788.97
Karnataka,Karnataka_District_3,2014,Rabi,Jowar,1008.28,942.58
Gujarat,Gujarat_District_4,2004,Rabi,Lentil,2215.48,1903.76
Telangana,Telangana_District_2,2007,Kharif,Turmeric,4539.96,24008.68
Uttar Pradesh,Uttar Pradesh_District_2,2014,Rabi,Sunflower,3748.28,3419.2
